rank,Youtuber,subscribers,video views,category,Title,uploads,Country,Abbreviation,channel_type,video_views_rank,country_rank,channel_type_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,Urban_population,Latitude,Longitude,subscriber_bins,views_bins
319,charlie puth,22000000,9924807127.0,music,charlie puth,157,united states,us,music,449.0,94.0,86.0,111500000.0,27900.0,446000.0,334500.0,5400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
320,vlad and niki esp,22000000,8594440895.0,Other,vlad and niki esp,515,united states,us,entertainment,591.0,93.0,87.0,183871000.0,46000.0,735500.0,551600.0,8800000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
321,sagawa /ï¿½ï¿½ï¿½,22000000,18347969186.0,entertainment,sagawa /ï¿½ï¿½ï¿½,6274,japan,jp,entertainment,144.0,3.0,88.0,711254000.0,177800.0,2800000.0,2100000.0,34100000.0,800000.0,63.2,126226568.0,2.29,115782416.0,36.204824,138.252924,Medium (10M - 50M),High (10B - 100B)
322,ben azelart,21900000,4454917643.0,film & animation,ben azelart,301,united states,us,entertainment,1620.0,94.0,88.0,184946000.0,46200.0,739800.0,554800.0,8900000.0,500000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
323,zach choi asmr,21900000,5918314128.0,people & blogs,zach choi asmr,946,united states,us,people,1069.0,94.0,12.0,234222000.0,58600.0,936900.0,702700.0,11200000.0,400000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
324,topper guild,21900000,15552070846.0,comedy,topper guild,816,united states,us,comedy,204.0,91.0,16.0,687028000.0,171800.0,2700000.0,2100000.0,33000000.0,1900000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
325,disney latinoamï¿½ï¿½,21900000,20657571751.0,entertainment,disneylatinoamerica,116,mexico,mx,music,1277277.0,2973.0,4085.0,4719.0,1.0,19.0,14.0,227.0,0.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),High (10B - 100B)
326,stokes twins,21800000,4469711607.0,people & blogs,stokes twins,257,united states,us,people,1610.0,95.0,13.0,197953000.0,49500.0,791800.0,593900.0,9500000.0,600000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
327,national geographic,21800000,5614621131.0,science & technology,national geographic,10162,united states,us,entertainment,1158.0,95.0,89.0,45812000.0,11500.0,183200.0,137400.0,2200000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
328,dua lipa,21800000,11288359365.0,music,dua lipa,164,united kingdom,gb,music,368.0,14.0,87.0,128047000.0,32000.0,512200.0,384100.0,6100000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
329,onedirectionvevo,21800000,12140232004.0,music,onedirectionvevo,266,united kingdom,gb,music,322.0,14.0,87.0,51134000.0,12800.0,204500.0,153400.0,2500000.0,0.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
330,rotana,21800000,19329351143.0,music,rotana5018,135,Not Available,NA,music,926975.0,0.0,2709.0,10571.0,3.0,42.0,32.0,507.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
331,netflix india,21800000,7780934187.0,people & blogs,netflix india,1,Not Available,NA,people,4052308.0,0.0,7665.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
332,sourav joshi vlogs,21700000,9392093496.0,people & blogs,sourav joshi vlogs,1390,Not Available,NA,people,498.0,0.0,13.0,265336000.0,66300.0,1100000.0,796000.0,12700000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
333,zamzam electronics trading,21700000,8507818877.0,Other,zamzam electronics trading,15126,united arab emirates,ae,people,608.0,4.0,14.0,1598000000.0,399600.0,6400000.0,4800000.0,76700000.0,3400000.0,36.8,9770529.0,2.35,8479744.0,23.424076,53.847818,Medium (10M - 50M),Medium (1B - 10B)
334,dudu e carol,21600000,9597894786.0,autos & vehicles,dudu e carol,2942,brazil,br,entertainment,481.0,15.0,90.0,193174000.0,48300.0,772700.0,579500.0,9300000.0,300000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
335,village cooking channel,21600000,5863377051.0,howto & style,village cooking channel,219,india,in,howto,1082.0,66.0,9.0,194604000.0,48700.0,778400.0,583800.0,9300000.0,400000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
336,eva bravo play,21600000,9346383505.0,entertainment,eva bravo play,228,united states,us,entertainment,507.0,96.0,90.0,63919000.0,16000.0,255700.0,191800.0,3100000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
337,tekashi 6ix9ine,21500000,5890180734.0,people & blogs,tekashi 6ix9ine,51,united states,us,music,1081.0,96.0,88.0,113542000.0,28400.0,454200.0,340600.0,5400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
338,tlnovelas,21500000,15013096899.0,news & politics,tlnovelas,158,mexico,mx,entertainment,1936958.0,2063.0,2940.0,15459.0,4.0,62.0,46.0,742.0,0.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),High (10B - 100B)
339,smol,21500000,22065582014.0,people & blogs,claudio,6,Not Available,NA,music,4057657.0,0.0,5782.0,3.0,0.0,0.01,0.01,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
340,invictor,21500000,8409641722.0,gaming,invictor,17,chile,cl,people,4038708.0,2889.0,7518.0,49.0,0.01,0.2,0.15,2.0,4.0,88.5,18952038.0,7.09,16610135.0,-35.675147,-71.542969,Medium (10M - 50M),Medium (1B - 10B)
341,yolo,21400000,1573058816.0,comedy,yolo,0,germany,de,Unknown Type,4057944.0,3810.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.2,83132799.0,3.04,64324835.0,51.165691,10.451526,Medium (10M - 50M),Medium (1B - 10B)
342,sidhu moose wala,21400000,6264261757.0,music,sidhu moose wala,114,india,in,music,987.0,67.0,89.0,160690000.0,40200.0,642800.0,482100.0,7700000.0,500000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
343,the royalty family,21300000,6269945014.0,people & blogs,the royalty family,733,united states,us,people,982.0,98.0,15.0,160227000.0,40100.0,640900.0,480700.0,7700000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
344,becky g,21300000,10644857969.0,music,becky g,78,united states,us,music,396.0,98.0,90.0,103171000.0,25800.0,412700.0,309500.0,5000000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
345,ishaan ali 11,21300000,12761253839.0,people & blogs,ishaan ali 11,951,india,in,people,301.0,68.0,16.0,729409000.0,182400.0,2900000.0,2200000.0,35000000.0,1600000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
346,infinite,21300000,5141834668.0,entertainment,infinite,1608,united states,us,entertainment,1296.0,98.0,93.0,68350000.0,17100.0,273400.0,205100.0,3300000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
347,azhan5star,21300000,10047736580.0,entertainment,azhan5star,669,india,in,entertainment,436.0,67.0,92.0,236293000.0,59100.0,945200.0,708900.0,11300000.0,600000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
348,dangal tv channel,21300000,12895427184.0,entertainment,dangal tv channel,20225,india,in,entertainment,291.0,67.0,92.0,561020000.0,140300.0,2200000.0,1700000.0,26900000.0,700000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
349,khan gs research centre,21200000,2073073070.0,education,khan gs research centre,1,Not Available,NA,people,4057930.0,0.0,7727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
350,gma public  affairs,21200000,11364908616.0,entertainment,gma public  affairs,31989,philippines,ph,news,359.0,4.0,7.0,142317000.0,35600.0,569300.0,427000.0,6800000.0,200000.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),High (10B - 100B)
351,tasty,21100000,5783557209.0,howto & style,tasty,4728,united states,us,howto,1113.0,99.0,10.0,24691000.0,6200.0,98800.0,74100.0,1200000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
352,baim paula,21100000,4526271677.0,people & blogs,baim paula,2325,indonesia,id,entertainment,1583.0,8.0,94.0,26974000.0,6700.0,107900.0,80900.0,1300000.0,100000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
353,nigahiga,21000000,4380564906.0,entertainment,nigahiga,403,united states,us,entertainment,1671.0,100.0,95.0,2476000.0,619.0,9900.0,7400.0,118900.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
354,rafa & luiz,21000000,7762905663.0,entertainment,rafa & luiz,2883,brazil,br,entertainment,695.0,16.0,94.0,118410000.0,29600.0,473600.0,355200.0,5700000.0,400000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
355,lyrical lemonade,21000000,10631638628.0,entertainment,lyrical lemonade,420,united states,us,entertainment,398.0,100.0,95.0,80062000.0,20000.0,320200.0,240200.0,3800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
356,vlad and niki idn,21000000,9789121606.0,Other,vlad and niki idn,498,united states,us,entertainment,464.0,100.0,95.0,133362000.0,33300.0,533400.0,400100.0,6400000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
357,dr. vivek bindra: motivational speaker,20900000,1693149479.0,education,dr. vivek bindra: motivational speaker,896,india,in,education,6082.0,69.0,20.0,28588000.0,7100.0,114400.0,85800.0,1400000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
358,fatos desconhecidos,20900000,3828000587.0,entertainment,fatos desconhecidos,6262,brazil,br,entertainment,2033.0,17.0,96.0,52330000.0,13100.0,209300.0,157000.0,2500000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
359,brave wilderness,20900000,4927879069.0,pets & animals,brave wilderness,982,united states,us,animals,1396.0,100.0,2.0,2989000.0,0.0,0.0,0.0,0.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
360,liv crime,20900000,11058049885.0,people & blogs,liv crime,9850,united states,us,people,372.0,100.0,17.0,383700000.0,95900.0,1500000.0,1200000.0,18400000.0,600000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
361,minecraft - topic,20900000,0.0,Other,minecraft - topic,0,Not Available,NA,games,4057944.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),
362,romeo santos,20900000,17324976752.0,music,romeosantos,6,united states,us,music,2595710.0,5417.0,4067.0,99.0,0.02,0.4,0.3,5.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
363,canal canalha,20800000,1870608170.0,comedy,canal canalha,288,brazil,br,comedy,5407.0,18.0,18.0,23897000.0,6000.0,95600.0,71700.0,1100000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
364,kurzgesagt ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,20800000,2378448129.0,education,kurzgesagt ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,193,germany,de,education,3914.0,2.0,21.0,29269000.0,7300.0,117100.0,87800.0,1400000.0,100000.0,70.2,83132799.0,3.04,64324835.0,51.165691,10.451526,Medium (10M - 50M),Medium (1B - 10B)
365,yoeslan,20700000,17963202261.0,entertainment,yoeslan,619,united states,us,entertainment,146.0,101.0,96.0,874796000.0,218700.0,3500000.0,2600000.0,42000000.0,1000000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
366,5-minute crafts diy,20700000,5091618606.0,howto & style,5-minute crafts diy,5062,united states,us,howto,1334.0,103.0,11.0,20012000.0,5000.0,80000.0,60000.0,960600.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
367,zach king,20700000,5410164682.0,entertainment,zach king,6,Not Available,NA,entertainment,3997461.0,0.0,4664.0,125.0,0.03,0.5,0.38,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
368,tuzelity shuffle,20700000,8658941531.0,people & blogs,tuzelity shuffle,889,russia,ru,people,570.0,3.0,18.0,552266000.0,138100.0,2200000.0,1700000.0,26500000.0,1600000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Medium (1B - 10B)
369,nba,20700000,12624879732.0,sports,nba,47926,united states,us,sports,304.0,103.0,4.0,73025000.0,18300.0,292100.0,219100.0,3500000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
370,deddy corbuzier,20600000,4956090094.0,entertainment,deddycorbuzier,15,indonesia,id,entertainment,3539124.0,4044.0,6217.0,85.0,0.02,0.34,0.26,4.0,1.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
371,bizarrap,20600000,7657171980.0,comedy,bizarrap,83,argentina,ar,entertainment,711.0,8.0,98.0,193176000.0,48300.0,772700.0,579500.0,9300000.0,200000.0,90.0,44938712.0,9.79,41339571.0,-38.416097,-63.616672,Medium (10M - 50M),Medium (1B - 10B)
372,avicii,20600000,10292874715.0,music,avicii,156,sweden,se,music,421.0,1.0,92.0,81236000.0,20300.0,324900.0,243700.0,3900000.0,0.0,67.0,10285453.0,6.48,9021165.0,60.128161,18.643501,Medium (10M - 50M),High (10B - 100B)
373,mnet k-pop,20500000,15038593883.0,entertainment,mnet k-pop,33229,south korea,kr,entertainment,220.0,7.0,99.0,158540000.0,39600.0,634200.0,475600.0,7600000.0,100000.0,94.3,51709098.0,4.15,42106719.0,35.907757,127.766922,Medium (10M - 50M),High (10B - 100B)
374,lazarbeam,20500000,8768697257.0,gaming,lazarbeam,1323,australia,au,games,565.0,3.0,25.0,26082000.0,6500.0,104300.0,78200.0,1300000.0,0.0,113.1,25766605.0,5.27,21844756.0,-25.274398,133.775136,Medium (10M - 50M),Medium (1B - 10B)
375,ninja kidz tv,20500000,11009148579.0,entertainment,ninja kidz tv,296,united states,us,entertainment,377.0,104.0,99.0,195203000.0,48800.0,780800.0,585600.0,9400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
376,totoy kids - portuguï¿½,20400000,1796227417.0,film & animation,totoy kids - portuguï¿½,206,brazil,br,film,5673.0,19.0,24.0,39495000.0,9900.0,158000.0,118500.0,1900000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
377,jake paul,20400000,7311322368.0,people & blogs,jake paul,1006,united states,us,people,778.0,105.0,19.0,14646000.0,3700.0,58600.0,43900.0,703000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
378,linkin park,20400000,13397000296.0,music,linkinpark,0,afghanistan,af,games,4057944.0,1385.0,7136.0,0.0,0.0,0.0,0.0,0.0,12.0,9.7,38041754.0,11.12,9797273.0,33.93911,67.709953,Medium (10M - 50M),High (10B - 100B)
379,vijay television,20400000,29406206620.0,entertainment,vijay television,51515,india,in,entertainment,43.0,70.0,100.0,907534000.0,226900.0,3600000.0,2700000.0,43600000.0,400000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
380,slivkishow,20400000,4707412332.0,entertainment,slivkishow,462,ukraine,ua,entertainment,1489.0,1.0,100.0,28990000.0,7200.0,116000.0,87000.0,1400000.0,0.0,82.7,44385155.0,8.88,30835699.0,48.379433,31.16558,Medium (10M - 50M),Medium (1B - 10B)
381,emiway bantai,20400000,3579555124.0,music,emiway bantai,239,india,in,music,2236.0,70.0,94.0,41289000.0,10300.0,165200.0,123900.0,2000000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
382,got talent global,20300000,2441288701.0,entertainment,got talent global,1245,united kingdom,gb,entertainment,3750.0,15.0,101.0,86457000.0,21600.0,345800.0,259400.0,4100000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
383, - genevieve's playhouse,20300000,11022391339.0,education,ýýýýýýýýýýýýýýý - genevieve's playhouse,107,Not Available,NA,education,380.0,0.0,22.0,71777000.0,17900.0,287100.0,215300.0,3400000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
384,babybus - cerita & lagu anak-anak,20300000,11819051552.0,education,babybus - cerita & lagu anak-anak,875,indonesia,id,education,332.0,10.0,22.0,112768000.0,28200.0,451100.0,338300.0,5400000.0,100000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),High (10B - 100B)
385,ami rodriguez,20200000,2951914200.0,entertainment,ami rodriguez,460,colombia,co,entertainment,2959.0,7.0,103.0,263864000.0,66000.0,1100000.0,791600.0,12700000.0,1600000.0,55.3,50339443.0,9.71,40827302.0,4.570868,-74.297333,Medium (10M - 50M),Medium (1B - 10B)
386,noor stars,20200000,2764127969.0,comedy,noor stars,693,united arab emirates,ae,entertainment,3238.0,5.0,102.0,15556000.0,3900.0,62200.0,46700.0,746700.0,100000.0,36.8,9770529.0,2.35,8479744.0,23.424076,53.847818,Medium (10M - 50M),Medium (1B - 10B)
387,family gamestv,20200000,7066711323.0,entertainment,familygamestv,0,Not Available,NA,games,4057944.0,0.0,7492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
388,kiddiestv hindi - nursery rhymes & kids songs,20200000,7274150246.0,education,kiddiestv hindi - nursery rhymes & kids songs,226,india,in,education,780.0,71.0,23.0,113420000.0,28400.0,453700.0,340300.0,5400000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
389,dednahype,20200000,20919403720.0,comedy,dednahype,1935,latvia,lv,comedy,108.0,1.0,19.0,1245000000.0,311200.0,5000000.0,3700000.0,59800000.0,1200000.0,88.1,1912789.0,6.52,1304943.0,56.879635,24.603189,Medium (10M - 50M),High (10B - 100B)
390,marta and rustam,20200000,19694265358.0,comedy,marta and rustam,761,united states,us,comedy,126.0,106.0,20.0,452250000.0,113100.0,1800000.0,1400000.0,21700000.0,600000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
391,miawaug,20200000,6098644584.0,gaming,miawaug,3713,indonesia,id,games,1023.0,11.0,27.0,64489000.0,16100.0,258000.0,193500.0,3100000.0,200000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
392,cookieswirlc,20100000,23353115850.0,entertainment,cookieswirlc,3774,united states,us,games,86.0,108.0,28.0,221702000.0,55400.0,886800.0,665100.0,10600000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
393,skrillex,20100000,6618524158.0,music,skrillex,241,united states,us,music,905.0,108.0,95.0,25263000.0,6300.0,101100.0,75800.0,1200000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
394,authenticgames,20100000,8920141342.0,gaming,authenticgames,4974,brazil,br,games,549.0,20.0,28.0,5420000.0,1400.0,21700.0,16300.0,260200.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
395,robin hood gamer,20100000,10366850490.0,entertainment,homem aranha player,0,Not Available,NA,games,4057944.0,0.0,7471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
396,pencilmation,20100000,11317309935.0,film & animation,pencilmation,1481,united states,us,entertainment,366.0,109.0,104.0,14862000.0,3700.0,59400.0,44600.0,713400.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
397,7clouds,20100000,14816075927.0,music,7clouds,2384,united states,us,music,227.0,108.0,95.0,276751000.0,69200.0,1100000.0,830300.0,13300000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
398,5-minute crafts play,20100000,6119294270.0,howto & style,5-minute crafts play,5491,united states,us,howto,1014.0,108.0,12.0,105784000.0,26400.0,423100.0,317400.0,5100000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
399,marvel entertainment,20100000,5634695322.0,entertainment,marvelentertainment,1,united states,us,film,4054962.0,6143.0,4024.0,63.0,0.02,0.25,0.19,3.0,30.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
